Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Cost,Sales,Profit,Region,State,Month,Month_Name
ORD05290,2025-07-11,C0193,P015,Coffee Maker,Home Appliances,5,5500,0.1,17000,24750.0,7750.0,East,Bihar,7,July
ORD05291,2025-10-27,C0953,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,South,Tamil Nadu,10,October
ORD05292,2025-05-18,C1086,P004,Mechanical Keyboard,Electronics,1,4500,0.05,2800,4275.0,1475.0,North,Uttar Pradesh,5,May
ORD05293,2025-04-26,C1556,P001,Laptop Pro 14,Electronics,1,65000,0.0,50000,65000.0,15000.0,West,Rajasthan,4,April
ORD05294,2025-03-12,C1265,P001,Laptop Pro 14,Electronics,1,65000,0.15,50000,55250.0,5250.0,West,Gujarat,3,March
ORD05295,2025-10-31,C1739,P016,Air Fryer,Home Appliances,1,8500,0.15,5400,7225.0,1825.0,South,Telangana,10,October
ORD05296,2025-12-25,C0410,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,West,Maharashtra,12,December
ORD05297,2025-11-05,C0300,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,West,Goa,11,November
ORD05298,2025-03-04,C1219,P012,Study Table,Furniture,2,8500,0.1,11200,15300.0,4100.0,North,Punjab,3,March
ORD05299,2025-11-01,C0454,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,Central,Madhya Pradesh,11,November
ORD05300,2025-04-22,C0574,P001,Laptop Pro 14,Electronics,4,65000,0.0,200000,260000.0,60000.0,South,Tamil Nadu,4,April
ORD05301,2025-08-29,C0619,P016,Air Fryer,Home Appliances,1,8500,0.1,5400,7650.0,2250.0,North,Uttar Pradesh,8,August
ORD05302,2025-04-20,C0637,P001,Laptop Pro 14,Electronics,2,65000,0.25,100000,97500.0,-2500.0,South,Karnataka,4,April
ORD05303,2025-04-08,C0301,P016,Air Fryer,Home Appliances,3,8500,0.1,16200,22950.0,6750.0,Northeast,Assam,4,April
ORD05304,2025-03-22,C0779,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,North,Uttar Pradesh,3,March
ORD05305,2025-02-09,C1480,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,East,Bihar,2,February
ORD05306,2025-06-04,C0989,P010,Smart Watch,Electronics,2,7500,0.15,9600,12750.0,3150.0,West,Goa,6,June
ORD05307,2025-01-05,C0202,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,West,Rajasthan,1,January
ORD05308,2025-06-04,C0674,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,West,Gujarat,6,June
ORD05309,2025-04-16,C1880,P018,Water Bottle,Home & Kitchen,5,800,0.15,1750,3400.0,1650.0,Central,Chhattisgarh,4,April
ORD05310,2025-08-12,C0302,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,Northeast,Assam,8,August
ORD05311,2025-08-17,C1648,P007,Denim Jacket,Fashion,2,3200,0.05,3800,6080.0,2280.0,South,Telangana,8,August
ORD05312,2025-01-31,C0337,P012,Study Table,Furniture,1,8500,0.05,5600,8075.0,2475.0,West,Gujarat,1,January
ORD05313,2025-06-19,C0032,P019,Cookware Set,Home & Kitchen,2,4200,0.05,5000,7980.0,2980.0,Central,Chhattisgarh,6,June
ORD05314,2025-04-06,C1995,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,Northeast,Assam,4,April
ORD05315,2025-10-24,C1122,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,East,West Bengal,10,October
ORD05316,2025-03-05,C1783,P008,Cotton T-Shirt,Fashion,2,900,0.1,900,1620.0,720.0,Northeast,Assam,3,March
ORD05317,2025-02-05,C0773,P006,Running Shoes,Fashion,3,4200,0.0,7500,12600.0,5100.0,North,Haryana,2,February
ORD05318,2025-10-06,C1215,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,East,West Bengal,10,October
ORD05319,2025-09-07,C1565,P003,Wireless Earbuds,Electronics,3,3500,0.05,6300,9975.0,3675.0,West,Maharashtra,9,September
ORD05320,2025-10-18,C1072,P011,Office Chair,Furniture,3,12000,0.05,24000,34200.0,10200.0,South,Kerala,10,October
ORD05321,2025-09-16,C1274,P006,Running Shoes,Fashion,1,4200,0.0,2500,4200.0,1700.0,West,Maharashtra,9,September
ORD05322,2025-08-04,C1250,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,North,Delhi,8,August
ORD05323,2025-02-21,C1296,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,West,Gujarat,2,February
ORD05324,2025-07-13,C0665,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,West,Goa,7,July
ORD05325,2025-08-20,C1509,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,East,West Bengal,8,August
ORD05326,2025-05-16,C0328,P011,Office Chair,Furniture,1,12000,0.05,8000,11400.0,3400.0,East,West Bengal,5,May
ORD05327,2025-09-14,C0797,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,West,Maharashtra,9,September
ORD05328,2025-07-13,C1204,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,North,Delhi,7,July
ORD05329,2025-10-12,C0814,P008,Cotton T-Shirt,Fashion,2,900,0.1,900,1620.0,720.0,East,West Bengal,10,October
ORD05330,2025-11-26,C0665,P010,Smart Watch,Electronics,4,7500,0.1,19200,27000.0,7800.0,East,West Bengal,11,November
ORD05331,2025-07-07,C0746,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,West,Rajasthan,7,July
ORD05332,2025-01-28,C1047,P006,Running Shoes,Fashion,2,4200,0.0,5000,8400.0,3400.0,West,Gujarat,1,January
ORD05333,2025-06-30,C0930,P002,Smartphone X,Electronics,3,32000,0.15,75000,81600.0,6600.0,West,Gujarat,6,June
ORD05334,2025-04-14,C0963,P006,Running Shoes,Fashion,4,4200,0.1,10000,15120.0,5120.0,East,West Bengal,4,April
ORD05335,2025-06-22,C1630,P020,Bluetooth Speaker,Electronics,2,2800,0.25,3200,4200.0,1000.0,Central,Madhya Pradesh,6,June
ORD05336,2025-03-14,C1394,P020,Bluetooth Speaker,Electronics,1,2800,0.2,1600,2240.0,640.0,West,Maharashtra,3,March
ORD05337,2025-12-21,C1269,P007,Denim Jacket,Fashion,2,3200,0.0,3800,6400.0,2600.0,West,Gujarat,12,December
ORD05338,2025-08-25,C1826,P011,Office Chair,Furniture,4,12000,0.0,32000,48000.0,16000.0,South,Andhra Pradesh,8,August
ORD05339,2025-10-22,C1184,P019,Cookware Set,Home & Kitchen,1,4200,0.1,2500,3780.0,1280.0,North,Delhi,10,October
ORD05340,2025-08-10,C0373,P001,Laptop Pro 14,Electronics,1,65000,0.1,50000,58500.0,8500.0,North,Uttar Pradesh,8,August
ORD05341,2025-05-12,C0285,P017,Mixer Grinder,Home Appliances,2,6200,0.0,7800,12400.0,4600.0,West,Maharashtra,5,May
ORD05342,2025-03-23,C0521,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,East,Bihar,3,March
ORD05343,2025-11-02,C1474,P002,Smartphone X,Electronics,3,32000,0.0,75000,96000.0,21000.0,South,Andhra Pradesh,11,November
ORD05344,2025-05-29,C0697,P003,Wireless Earbuds,Electronics,3,3500,0.2,6300,8400.0,2100.0,East,Odisha,5,May
ORD05345,2025-06-20,C0807,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,North,Delhi,6,June
ORD05346,2025-10-31,C0647,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,North,Punjab,10,October
ORD05347,2025-03-04,C1646,P001,Laptop Pro 14,Electronics,2,65000,0.0,100000,130000.0,30000.0,West,Goa,3,March
ORD05348,2025-04-11,C1605,P005,Monitor 27,Electronics,3,18000,0.15,37500,45900.0,8400.0,South,Karnataka,4,April
ORD05349,2025-10-02,C0136,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,North,Punjab,10,October
ORD05350,2025-10-21,C0096,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,East,Bihar,10,October
ORD05351,2025-03-19,C1143,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,West,Goa,3,March
ORD05352,2025-04-03,C1398,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,South,Tamil Nadu,4,April
ORD05353,2025-09-05,C0274,P006,Running Shoes,Fashion,1,4200,0.2,2500,3360.0,860.0,South,Telangana,9,September
ORD05354,2025-09-03,C1894,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,West,Maharashtra,9,September
ORD05355,2025-08-07,C0878,P010,Smart Watch,Electronics,2,7500,0.2,9600,12000.0,2400.0,East,Odisha,8,August
ORD05356,2025-10-29,C0850,P008,Cotton T-Shirt,Fashion,2,900,0.2,900,1440.0,540.0,West,Maharashtra,10,October
ORD05357,2025-11-21,C1201,P003,Wireless Earbuds,Electronics,2,3500,0.0,4200,7000.0,2800.0,South,Telangana,11,November
ORD05358,2025-05-26,C1897,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,North,Haryana,5,May
ORD05359,2025-09-24,C1773,P018,Water Bottle,Home & Kitchen,1,800,0.2,350,640.0,290.0,Northeast,Assam,9,September
ORD05360,2025-09-19,C0784,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,East,Odisha,9,September
ORD05361,2025-11-18,C1301,P012,Study Table,Furniture,1,8500,0.0,5600,8500.0,2900.0,South,Tamil Nadu,11,November
ORD05362,2025-12-16,C1162,P005,Monitor 27,Electronics,4,18000,0.15,50000,61200.0,11200.0,North,Uttar Pradesh,12,December
ORD05363,2025-07-16,C1898,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,North,Uttar Pradesh,7,July
ORD05364,2025-05-13,C0132,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,South,Telangana,5,May
ORD05365,2025-12-30,C1068,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,North,Uttar Pradesh,12,December
ORD05366,2025-01-02,C1147,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,West,Goa,1,January
ORD05367,2025-06-22,C1160,P012,Study Table,Furniture,2,8500,0.15,11200,14450.0,3250.0,North,Haryana,6,June
ORD05368,2025-05-12,C1391,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,North,Uttar Pradesh,5,May
ORD05369,2025-05-20,C0373,P016,Air Fryer,Home Appliances,1,8500,0.05,5400,8075.0,2675.0,West,Gujarat,5,May
ORD05370,2025-09-11,C1150,P003,Wireless Earbuds,Electronics,2,3500,0.05,4200,6650.0,2450.0,North,Delhi,9,September
ORD05371,2025-12-27,C1463,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,West,Gujarat,12,December
ORD05372,2025-05-21,C1811,P007,Denim Jacket,Fashion,3,3200,0.1,5700,8640.0,2940.0,North,Delhi,5,May
ORD05373,2025-08-23,C1600,P008,Cotton T-Shirt,Fashion,3,900,0.0,1350,2700.0,1350.0,South,Tamil Nadu,8,August
ORD05374,2025-11-24,C0808,P016,Air Fryer,Home Appliances,1,8500,0.2,5400,6800.0,1400.0,South,Karnataka,11,November
ORD05375,2025-05-14,C0744,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,South,Andhra Pradesh,5,May
ORD05376,2025-01-31,C0051,P016,Air Fryer,Home Appliances,4,8500,0.1,21600,30600.0,9000.0,North,Haryana,1,January
ORD05377,2025-03-17,C1161,P011,Office Chair,Furniture,1,12000,0.15,8000,10200.0,2200.0,North,Haryana,3,March
ORD05378,2025-11-24,C1182,P007,Denim Jacket,Fashion,1,3200,0.0,1900,3200.0,1300.0,Northeast,Assam,11,November
ORD05379,2025-11-25,C0056,P017,Mixer Grinder,Home Appliances,1,6200,0.1,3900,5580.0,1680.0,South,Andhra Pradesh,11,November
ORD05380,2025-08-05,C1617,P005,Monitor 27,Electronics,2,18000,0.15,25000,30600.0,5600.0,North,Delhi,8,August
ORD05381,2025-12-09,C0744,P005,Monitor 27,Electronics,3,18000,0.05,37500,51300.0,13800.0,Central,Madhya Pradesh,12,December
ORD05382,2025-05-20,C0428,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,East,West Bengal,5,May
ORD05383,2025-03-29,C0443,P006,Running Shoes,Fashion,2,4200,0.05,5000,7980.0,2980.0,East,Bihar,3,March
ORD05384,2025-10-23,C1935,P001,Laptop Pro 14,Electronics,2,65000,0.15,100000,110500.0,10500.0,West,Rajasthan,10,October
ORD05385,2025-01-20,C1988,P013,Bookshelf,Furniture,2,6500,0.15,8400,11050.0,2650.0,West,Gujarat,1,January
ORD05386,2025-11-06,C0326,P010,Smart Watch,Electronics,4,7500,0.1,19200,27000.0,7800.0,South,Karnataka,11,November
ORD05387,2025-04-22,C0640,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,West,Maharashtra,4,April
ORD05388,2025-01-07,C1662,P020,Bluetooth Speaker,Electronics,1,2800,0.0,1600,2800.0,1200.0,West,Maharashtra,1,January
ORD05389,2025-09-09,C0829,P011,Office Chair,Furniture,2,12000,0.15,16000,20400.0,4400.0,North,Uttar Pradesh,9,September
ORD05390,2025-10-02,C0080,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,South,Tamil Nadu,10,October
ORD05391,2025-10-04,C0474,P003,Wireless Earbuds,Electronics,2,3500,0.15,4200,5950.0,1750.0,North,Uttar Pradesh,10,October
ORD05392,2025-11-16,C0377,P011,Office Chair,Furniture,1,12000,0.05,8000,11400.0,3400.0,West,Rajasthan,11,November
ORD05393,2025-01-26,C1893,P018,Water Bottle,Home & Kitchen,2,800,0.15,700,1360.0,660.0,West,Gujarat,1,January
ORD05394,2025-10-08,C0919,P011,Office Chair,Furniture,2,12000,0.05,16000,22800.0,6800.0,South,Tamil Nadu,10,October
ORD05395,2025-10-17,C0333,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,South,Karnataka,10,October
ORD05396,2025-11-06,C1199,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,North,Punjab,11,November
ORD05397,2025-04-01,C1681,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,Central,Madhya Pradesh,4,April
ORD05398,2025-03-20,C0441,P009,Backpack,Fashion,4,1800,0.1,3800,6480.0,2680.0,South,Tamil Nadu,3,March
ORD05399,2025-01-06,C0126,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,West,Maharashtra,1,January
ORD05400,2025-09-16,C1718,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,North,Uttar Pradesh,9,September
ORD05401,2025-06-19,C0219,P005,Monitor 27,Electronics,1,18000,0.15,12500,15300.0,2800.0,South,Andhra Pradesh,6,June
ORD05402,2025-02-20,C0948,P020,Bluetooth Speaker,Electronics,3,2800,0.1,4800,7560.0,2760.0,Central,Madhya Pradesh,2,February
ORD05403,2025-04-09,C0278,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,East,Odisha,4,April
ORD05404,2025-05-26,C1509,P005,Monitor 27,Electronics,1,18000,0.15,12500,15300.0,2800.0,North,Delhi,5,May
ORD05405,2025-10-03,C0595,P007,Denim Jacket,Fashion,3,3200,0.2,5700,7680.0,1980.0,East,Bihar,10,October
ORD05406,2025-06-04,C0935,P018,Water Bottle,Home & Kitchen,2,800,0.1,700,1440.0,740.0,South,Karnataka,6,June
ORD05407,2025-06-08,C0141,P020,Bluetooth Speaker,Electronics,2,2800,0.05,3200,5320.0,2120.0,East,West Bengal,6,June
ORD05408,2025-12-02,C0846,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,Central,Madhya Pradesh,12,December
ORD05409,2025-08-15,C1008,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,South,Telangana,8,August
ORD05410,2025-11-07,C1631,P010,Smart Watch,Electronics,5,7500,0.0,24000,37500.0,13500.0,Central,Chhattisgarh,11,November
ORD05411,2025-09-01,C0877,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,North,Haryana,9,September
ORD05412,2025-08-18,C1730,P006,Running Shoes,Fashion,3,4200,0.05,7500,11970.0,4470.0,South,Telangana,8,August
ORD05413,2025-06-14,C0110,P015,Coffee Maker,Home Appliances,2,5500,0.2,6800,8800.0,2000.0,East,Bihar,6,June
ORD05414,2025-07-03,C1076,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,South,Karnataka,7,July
ORD05415,2025-03-27,C1639,P002,Smartphone X,Electronics,4,32000,0.05,100000,121600.0,21600.0,West,Maharashtra,3,March
ORD05416,2025-09-05,C0613,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,North,Delhi,9,September
ORD05417,2025-01-13,C1678,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,North,Punjab,1,January
ORD05418,2025-08-27,C0713,P006,Running Shoes,Fashion,2,4200,0.05,5000,7980.0,2980.0,South,Andhra Pradesh,8,August
ORD05419,2025-05-13,C1994,P009,Backpack,Fashion,3,1800,0.15,2850,4590.0,1740.0,West,Maharashtra,5,May
ORD05420,2025-08-09,C1343,P006,Running Shoes,Fashion,3,4200,0.1,7500,11340.0,3840.0,North,Punjab,8,August
ORD05421,2025-10-28,C1223,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,North,Haryana,10,October
ORD05422,2025-06-23,C0796,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,South,Tamil Nadu,6,June
ORD05423,2025-03-14,C0729,P020,Bluetooth Speaker,Electronics,1,2800,0.0,1600,2800.0,1200.0,West,Maharashtra,3,March
ORD05424,2025-07-11,C1070,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,North,Haryana,7,July
ORD05425,2025-03-30,C0505,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,West,Goa,3,March
ORD05426,2025-09-27,C1564,P011,Office Chair,Furniture,1,12000,0.0,8000,12000.0,4000.0,North,Delhi,9,September
ORD05427,2025-06-21,C1538,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,West,Gujarat,6,June
ORD05428,2025-11-14,C1919,P005,Monitor 27,Electronics,4,18000,0.2,50000,57600.0,7600.0,West,Gujarat,11,November
ORD05429,2025-07-25,C1041,P014,LED Desk Lamp,Furniture,5,1800,0.15,4500,7650.0,3150.0,West,Goa,7,July
ORD05430,2025-05-27,C0315,P014,LED Desk Lamp,Furniture,2,1800,0.25,1800,2700.0,900.0,South,Kerala,5,May
ORD05431,2025-11-20,C1460,P012,Study Table,Furniture,1,8500,0.2,5600,6800.0,1200.0,Central,Chhattisgarh,11,November
ORD05432,2025-02-20,C1412,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,Northeast,Assam,2,February
ORD05433,2025-08-25,C0077,P014,LED Desk Lamp,Furniture,4,1800,0.15,3600,6120.0,2520.0,Northeast,Assam,8,August
ORD05434,2025-04-26,C0978,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,South,Telangana,4,April
ORD05435,2025-06-26,C0899,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,East,Bihar,6,June
ORD05436,2025-06-12,C1395,P015,Coffee Maker,Home Appliances,1,5500,0.15,3400,4675.0,1275.0,South,Karnataka,6,June
ORD05437,2025-11-14,C1189,P004,Mechanical Keyboard,Electronics,1,4500,0.05,2800,4275.0,1475.0,South,Kerala,11,November
ORD05438,2025-01-05,C1633,P018,Water Bottle,Home & Kitchen,1,800,0.0,350,800.0,450.0,South,Tamil Nadu,1,January
ORD05439,2025-01-05,C1641,P001,Laptop Pro 14,Electronics,1,65000,0.15,50000,55250.0,5250.0,East,West Bengal,1,January
ORD05440,2025-06-17,C1048,P018,Water Bottle,Home & Kitchen,5,800,0.0,1750,4000.0,2250.0,West,Maharashtra,6,June
ORD05441,2025-12-21,C0712,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,East,West Bengal,12,December
ORD05442,2025-07-09,C1059,P005,Monitor 27,Electronics,2,18000,0.1,25000,32400.0,7400.0,South,Kerala,7,July
ORD05443,2025-03-10,C1538,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,East,Bihar,3,March
ORD05444,2025-05-21,C1825,P020,Bluetooth Speaker,Electronics,3,2800,0.15,4800,7140.0,2340.0,South,Telangana,5,May
ORD05445,2025-04-14,C1868,P002,Smartphone X,Electronics,2,32000,0.15,50000,54400.0,4400.0,South,Telangana,4,April
ORD05446,2025-11-01,C0854,P004,Mechanical Keyboard,Electronics,1,4500,0.15,2800,3825.0,1025.0,East,West Bengal,11,November
ORD05447,2025-06-15,C1485,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,West,Maharashtra,6,June
ORD05448,2025-09-24,C1162,P012,Study Table,Furniture,1,8500,0.2,5600,6800.0,1200.0,West,Goa,9,September
ORD05449,2025-10-16,C1873,P010,Smart Watch,Electronics,3,7500,0.15,14400,19125.0,4725.0,West,Rajasthan,10,October
ORD05450,2025-11-21,C1598,P003,Wireless Earbuds,Electronics,3,3500,0.05,6300,9975.0,3675.0,North,Punjab,11,November
ORD05451,2025-12-16,C1835,P006,Running Shoes,Fashion,4,4200,0.2,10000,13440.0,3440.0,South,Andhra Pradesh,12,December
ORD05452,2025-10-07,C0709,P005,Monitor 27,Electronics,3,18000,0.15,37500,45900.0,8400.0,North,Delhi,10,October
ORD05453,2025-08-25,C1913,P004,Mechanical Keyboard,Electronics,3,4500,0.05,8400,12825.0,4425.0,West,Gujarat,8,August
ORD05454,2025-02-07,C1595,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,West,Goa,2,February
ORD05455,2025-01-17,C0265,P014,LED Desk Lamp,Furniture,1,1800,0.25,900,1350.0,450.0,West,Goa,1,January
ORD05456,2025-06-03,C0333,P005,Monitor 27,Electronics,2,18000,0.0,25000,36000.0,11000.0,East,West Bengal,6,June
ORD05457,2025-01-10,C0188,P007,Denim Jacket,Fashion,2,3200,0.05,3800,6080.0,2280.0,West,Maharashtra,1,January
ORD05458,2025-10-28,C1087,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,West,Rajasthan,10,October
ORD05459,2025-12-14,C0820,P020,Bluetooth Speaker,Electronics,1,2800,0.05,1600,2660.0,1060.0,North,Haryana,12,December
ORD05460,2025-07-27,C1303,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,South,Karnataka,7,July
ORD05461,2025-04-10,C1566,P017,Mixer Grinder,Home Appliances,1,6200,0.15,3900,5270.0,1370.0,East,Bihar,4,April
ORD05462,2025-02-17,C1195,P005,Monitor 27,Electronics,2,18000,0.05,25000,34200.0,9200.0,East,Odisha,2,February
ORD05463,2025-01-11,C1527,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,South,Karnataka,1,January
ORD05464,2025-09-23,C1988,P006,Running Shoes,Fashion,2,4200,0.1,5000,7560.0,2560.0,Central,Chhattisgarh,9,September
ORD05465,2025-02-23,C1557,P006,Running Shoes,Fashion,3,4200,0.1,7500,11340.0,3840.0,West,Rajasthan,2,February
ORD05466,2025-02-14,C0299,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,South,Andhra Pradesh,2,February
ORD05467,2025-06-16,C0201,P016,Air Fryer,Home Appliances,1,8500,0.05,5400,8075.0,2675.0,West,Maharashtra,6,June
ORD05468,2025-02-28,C1159,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,North,Haryana,2,February
ORD05469,2025-04-13,C0272,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,Northeast,Assam,4,April
ORD05470,2025-08-10,C0535,P007,Denim Jacket,Fashion,2,3200,0.0,3800,6400.0,2600.0,South,Tamil Nadu,8,August
ORD05471,2025-02-01,C1466,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,North,Uttar Pradesh,2,February
ORD05472,2025-07-06,C1111,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Rajasthan,7,July
ORD05473,2025-05-29,C0031,P002,Smartphone X,Electronics,1,32000,0.25,25000,24000.0,-1000.0,Central,Chhattisgarh,5,May
ORD05474,2025-03-23,C1145,P014,LED Desk Lamp,Furniture,2,1800,0.2,1800,2880.0,1080.0,South,Telangana,3,March
ORD05475,2025-04-29,C0069,P001,Laptop Pro 14,Electronics,4,65000,0.2,200000,208000.0,8000.0,North,Haryana,4,April
ORD05476,2025-11-29,C1670,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,South,Andhra Pradesh,11,November
ORD05477,2025-08-06,C0883,P007,Denim Jacket,Fashion,4,3200,0.2,7600,10240.0,2640.0,South,Tamil Nadu,8,August
ORD05478,2025-11-07,C0961,P014,LED Desk Lamp,Furniture,2,1800,0.1,1800,3240.0,1440.0,West,Rajasthan,11,November
ORD05479,2025-03-20,C0827,P016,Air Fryer,Home Appliances,2,8500,0.15,10800,14450.0,3650.0,West,Gujarat,3,March
ORD05480,2025-04-09,C1520,P006,Running Shoes,Fashion,2,4200,0.0,5000,8400.0,3400.0,North,Delhi,4,April
ORD05481,2025-04-09,C0924,P017,Mixer Grinder,Home Appliances,1,6200,0.0,3900,6200.0,2300.0,East,Odisha,4,April
ORD05482,2025-11-24,C1170,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,South,Telangana,11,November
ORD05483,2025-05-13,C0984,P008,Cotton T-Shirt,Fashion,1,900,0.25,450,675.0,225.0,West,Gujarat,5,May
ORD05484,2025-08-12,C1357,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,Northeast,Assam,8,August
ORD05485,2025-01-04,C0481,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,Central,Madhya Pradesh,1,January
